3;akob_coal_mine;2517.00;10.00;973.00;2.54;0
3;fuel_silo;2531.00;10.20;952.00;3.74;0
3;radar_station;2524.00;10.20;959.00;2.16;0
3;rocket_site;2520.00;10.20;951.00;3.14;0
3;nuclear_reactor;2536.00;10.05;949.00;5.81;0
4;arms_factory;3771.00;9.80;1733.00;6.18;0
4;arms_factory;3808.00;9.90;1714.00;4.02;0
4;arms_factory;3719.00;10.25;1722.00;0.41;0
4;arms_factory;3735.00;10.50;1719.00;3.07;0
4;arms_factory;3703.00;10.40;1745.00;6.09;0
4;arms_factory;3759.00;10.05;1729.00;2.47;0
4;industrial_complex;3811.00;9.90;1684.00;5.13;0
4;industrial_complex;3754.00;10.53;1701.00;1.52;0
4;industrial_complex;3751.00;10.50;1714.00;4.54;0
4;industrial_complex;3689.00;9.80;1742.00;5.74;0
4;industrial_complex;3782.00;9.85;1711.00;3.58;0
4;industrial_complex;3819.00;10.10;1677.00;5.14;0
4;air_base;3737.00;10.93;1674.00;1.52;0
4;naval_base;3826.00;9.70;1738.00;-3.34;2858
4;naval_base;3759.00;9.80;1739.00;-2.79;2858
4;naval_base;3697.00;9.80;1761.00;-3.61;2508
4;naval_base;3697.00;9.57;1717.00;-1.51;2641
4;naval_base;3843.00;9.70;1740.00;-3.66;2858
4;naval_base;3735.00;9.80;1743.00;-3.10;2858
4;bunker;3815.00;9.80;1734.00;2.04;0
4;bunker;3776.00;9.80;1709.00;4.70;0
4;bunker;3814.00;9.98;1701.00;2.54;0
4;bunker;3712.00;10.20;1723.00;3.74;0
4;bunker;3718.00;10.75;1691.00;0.48;0
4;bunker;3756.00;11.00;1668.00;3.14;0
4;bunker;3842.00;9.70;1718.00;5.81;0
4;bunker;3707.00;10.07;1748.00;2.54;0
4;bunker;3729.00;10.10;1720.00;5.21;0
4;bunker;3770.00;9.85;1732.00;1.59;0
4;coastal_bunker;3843.00;9.70;1740.00;-3.66;0
4;coastal_bunker;3729.00;9.82;1745.00;-3.96;0
4;coastal_bunker;3814.00;9.78;1738.00;-3.34;0
4;coastal_bunker;3762.00;9.80;1739.00;-2.79;0
4;coastal_bunker;3703.00;9.75;1763.00;-3.61;0
4;coastal_bunker;3740.00;9.80;1741.00;-3.10;0
4;dockyard;3763.00;9.80;1739.00;-2.79;0
4;anti_air_building;3752.00;11.00;1676.00;4.76;0
4;anti_air_building;3758.00;10.20;1713.00;2.61;0
4;anti_air_building;3697.00;10.05;1740.00;2.71;0
4;akob_coal_mine;3781.00;9.78;1710.00;0.55;0
4;fuel_silo;3820.00;10.10;1675.00;3.21;0
4;radar_station;3770.00;9.85;1711.00;6.00;0
4;rocket_site;3837.00;9.70;1719.00;1.16;0
4;nuclear_reactor;3797.00;9.78;1737.00;5.28;0
5;arms_factory;2101.00;10.00;1684.00;0.41;0
5;arms_factory;2041.00;9.82;1678.00;3.07;0
5;arms_factory;2014.00;11.07;1638.00;6.09;0
5;arms_factory;2016.00;10.78;1651.00;2.47;0
5;arms_factory;1977.00;9.80;1702.00;5.13;0
5;arms_factory;1974.00;9.70;1668.00;1.52;0
5;industrial_complex;2027.00;11.75;1634.00;4.54;0
5;industrial_complex;2097.00;10.40;1644.00;5.74;0
5;industrial_complex;2066.00;10.73;1669.00;3.58;0
5;industrial_complex;2084.00;9.88;1693.00;5.14;0
5;industrial_complex;2071.00;9.80;1704.00;1.52;0
5;industrial_complex;1948.00;9.85;1657.00;4.19;0
5;air_base;2100.00;10.15;1665.00;2.03;0
5;naval_base;2076.00;9.70;1708.00;-3.39;2810
5;naval_base;1959.00;9.75;1698.00;-2.47;2453
5;naval_base;1986.00;9.70;1707.00;-2.85;2810
5;naval_base;2134.00;9.80;1631.00;-4.42;2516
5;naval_base;2047.00;9.70;1710.00;-2.86;2810
5;naval_base;2109.00;9.80;1672.00;-4.53;2516
5;naval_base;1940.00;9.75;1665.00;-3.00;2453
5;bunker;2076.00;10.90;1654.00;3.74;0
5;bunker;1991.00;10.00;1639.00;0.48;0
5;bunker;2094.00;10.30;1661.00;3.14;0
5;bunker;1965.00;9.88;1663.00;5.81;0
5;bunker;1927.00;10.55;1642.00;2.54;0
5;bunker;1980.00;9.75;1704.00;5.21;0
5;bunker;2034.00;12.03;1627.00;1.59;0
5;bunker;2057.00;11.00;1651.00;4.25;0
5;bunker;2021.00;9.78;1692.00;0.99;0
5;bunker;2019.00;9.88;1678.00;3.66;0
5;bunker;2071.00;9.85;1699.00;0.04;0
5;bunker;2114.00;10.40;1622.00;2.70;0
5;bunker;2014.00;10.82;1643.00;5.72;0
5;coastal_bunker;2102.00;9.80;1699.00;-3.39;0
5;coastal_bunker;1968.00;9.70;1703.00;-2.47;0
5;coastal_bunker;2131.00;9.82;1632.00;-4.42;0
5;coastal_bunker;2028.00;9.73;1710.00;-2.86;0
5;coastal_bunker;2107.00;9.73;1692.00;-4.53;0
5;coastal_bunker;1979.00;9.70;1705.00;-2.28;0
5;coastal_bunker;1938.00;9.75;1665.00;-3.00;0
5;dockyard;1977.00;9.73;1705.00;-2.28;0
5;anti_air_building;2032.00;9.90;1674.00;5.28;0
5;anti_air_building;2029.00;9.90;1681.00;0.20;0
5;anti_air_building;2022.00;10.90;1649.00;3.22;0
5;akob_coal_mine;2008.00;10.35;1659.00;5.88;0
5;fuel_silo;1996.00;9.80;1706.00;2.26;0
5;radar_station;2030.00;10.50;1656.00;0.72;0
5;rocket_site;2103.00;10.50;1635.00;1.67;0
5;nuclear_reactor;2061.00;11.00;1662.00;5.79;0
6;arms_factory;3488.00;11.43;1053.00;2.47;0
6;arms_factory;3519.00;11.30;1018.00;5.13;0
6;arms_factory;3535.00;11.20;1010.00;1.52;0
6;arms_factory;3538.00;10.05;1141.00;4.54;0
6;arms_factory;3518.00;11.10;1100.00;5.74;0
6;arms_factory;3493.00;10.95;1044.00;3.58;0
6;industrial_complex;3545.00;11.05;1007.00;5.14;0
6;industrial_complex;3525.00;11.20;1002.00;1.52;0
6;industrial_complex;3540.00;10.43;1134.00;4.19;0
6;industrial_complex;3507.00;10.55;1129.00;2.03;0
6;industrial_complex;3561.00;9.88;1133.00;5.05;0
6;industrial_complex;3515.00;10.82;1102.00;6.25;0
6;air_base;3510.00;11.23;1094.00;4.09;0
6;bunker;3529.00;10.57;1128.00;0.47;0
6;bunker;3563.00;10.38;1107.00;2.04;0
6;bunker;3524.00;11.20;1001.00;4.70;0
6;bunker;3481.00;10.75;1114.00;2.54;0
6;bunker;3500.00;11.15;1049.00;3.74;0
6;bunker;3544.00;10.80;1079.00;0.48;0
6;bunker;3531.00;11.40;1088.00;3.14;0
6;bunker;3527.00;10.88;1051.00;5.81;0
6;bunker;3548.00;11.50;1021.00;2.54;0
6;bunker;3558.00;11.30;1057.00;5.21;0
6;anti_air_building;3574.00;9.95;1116.00;1.59;0
6;anti_air_building;3585.00;11.05;1108.00;4.25;0
6;anti_air_building;3488.00;10.60;1116.00;0.99;0
6;akob_coal_mine;3549.00;9.88;1113.00;3.66;0
6;fuel_silo;3575.00;11.78;1074.00;0.04;0
6;radar_station;3532.00;10.80;1069.00;4.98;0
6;rocket_site;3567.00;11.28;1097.00;5.72;0
6;nuclear_reactor;3530.00;10.75;1069.00;0.64;0
7;arms_factory;3914.00;10.75;1634.00;1.52;0
7;arms_factory;3949.00;10.30;1644.00;4.54;0
7;arms_factory;3894.00;10.30;1635.00;5.74;0
7;arms_factory;3869.00;10.78;1665.00;3.58;0
7;arms_factory;3863.00;9.90;1616.00;5.14;0
7;arms_factory;3905.00;10.30;1604.00;1.52;0
7;industrial_complex;3941.00;10.55;1644.00;4.19;0
7;industrial_complex;3825.00;10.10;1663.00;2.03;0
7;industrial_complex;3893.00;10.60;1645.00;5.05;0
7;industrial_complex;3891.00;10.45;1672.00;6.25;0
7;industrial_complex;3847.00;9.85;1614.00;4.09;0
7;industrial_complex;3999.00;9.95;1592.00;0.47;0
7;air_base;3876.00;10.35;1626.00;2.04;0
7;naval_base;3879.00;9.80;1691.00;-3.61;2724
7;naval_base;3960.00;9.82;1660.00;-4.36;2724
7;naval_base;4011.00;9.73;1610.00;-4.04;2510
7;naval_base;3863.00;9.70;1705.00;-4.21;2724
7;naval_base;3910.00;9.80;1680.00;-3.24;2724
7;naval_base;3981.00;9.78;1631.00;-3.96;2724
7;bunker;3851.00;10.40;1682.00;2.54;0
7;bunker;3869.00;10.20;1680.00;5.21;0
7;bunker;3901.00;10.50;1584.00;1.59;0
7;bunker;3946.00;10.35;1637.00;4.25;0
7;bunker;3863.00;9.80;1696.00;0.99;0
7;bunker;3917.00;10.88;1626.00;3.66;0
7;bunker;3894.00;10.45;1620.00;0.04;0
7;bunker;3970.00;10.03;1604.00;2.70;0
7;bunker;3848.00;11.00;1644.00;5.72;0
7;bunker;3942.00;10.60;1599.00;0.64;0
7;bunker;3929.00;10.45;1668.00;4.76;0
7;bunker;3864.00;9.90;1602.00;2.61;0
7;bunker;4005.00;9.73;1610.00;2.71;0
7;coastal_bunker;3950.00;9.80;1675.00;-3.24;0
7;coastal_bunker;3865.00;9.80;1702.00;-4.21;0
7;coastal_bunker;3970.00;9.78;1639.00;-4.36;0
7;coastal_bunker;3881.00;9.75;1691.00;-3.61;0
7;coastal_bunker;3983.00;9.73;1629.00;-2.70;0
7;coastal_bunker;3980.00;9.80;1632.00;-3.96;0
7;dockyard;3969.00;9.78;1640.00;-4.36;0
7;anti_air_building;3864.00;9.80;1610.00;5.88;0
7;anti_air_building;3856.00;11.30;1659.00;2.26;0
7;anti_air_building;3943.00;11.20;1572.00;0.11;0
7;akob_coal_mine;3961.00;9.80;1648.00;1.67;0
7;fuel_silo;3999.00;9.80;1614.00;5.79;0
7;radar_station;3919.00;10.85;1642.00;1.43;0
7;rocket_site;3876.00;9.95;1619.00;4.83;0
7;nuclear_reactor;3853.00;10.95;1667.00;0.11;0
8;arms_factory;3376.00;10.15;277.00;5.74;0
8;arms_factory;3328.00;10.40;210.00;3.58;0
8;arms_factory;3308.00;10.70;247.00;5.14;0
8;arms_factory;3369.00;10.00;316.00;1.52;0
8;arms_factory;3402.00;10.00;231.00;4.19;0
8;arms_factory;3386.00;10.48;237.00;2.03;0
8;industrial_complex;3291.00;10.35;236.00;5.05;0
8;industrial_complex;3357.00;11.23;227.00;6.25;0
8;industrial_complex;3368.00;11.20;235.00;4.09;0
8;industrial_complex;3307.00;11.18;306.00;0.47;0
8;industrial_complex;3307.00;11.35;314.00;2.04;0
8;industrial_complex;3334.00;11.00;272.00;4.70;0
8;air_base;3411.00;9.75;304.00;2.54;0
8;naval_base;3277.00;9.50;219.00;0.00;2767
8;naval_base;3319.00;9.50;204.00;-0.68;2767
8;bunker;3420.00;10.10;269.00;3.14;0
8;bunker;3400.00;10.60;245.00;5.81;0
8;bunker;3319.00;11.30;315.00;2.54;0
8;bunker;3345.00;10.75;278.00;5.21;0
8;bunker;3360.00;10.60;321.00;1.59;0
8;bunker;3432.00;9.90;203.00;4.25;0
8;bunker;3419.00;9.73;295.00;0.99;0
8;bunker;3350.00;10.70;295.00;3.66;0
8;bunker;3322.00;10.93;234.00;0.04;0
8;bunker;3407.00;10.00;330.00;2.70;0
8;bunker;3358.00;11.23;227.00;5.72;0
8;bunker;3305.00;10.82;267.00;0.64;0
8;bunker;3299.00;9.93;227.00;4.76;0
8;coastal_bunker;3309.00;9.57;217.00;0.00;0
8;coastal_bunker;3328.00;9.50;193.00;-0.68;0
8;dockyard;3311.00;9.50;212.00;-0.68;0
8;anti_air_building;3385.00;10.43;244.00;3.21;0
8;anti_air_building;3372.00;10.93;248.00;4.77;0
8;anti_air_building;3364.00;10.35;276.00;1.16;0
8;akob_coal_mine;3314.00;9.82;209.00;5.28;0
8;fuel_silo;3344.00;10.95;214.00;0.20;0
8;radar_station;3361.00;10.95;266.00;5.93;0
8;rocket_site;3411.00;10.15;319.00;5.88;0
8;nuclear_reactor;3378.00;10.80;236.00;2.26;0
9;arms_factory;3668.00;11.05;1591.00;5.14;0
9;arms_factory;3669.00;10.40;1654.00;1.52;0
9;arms_factory;3577.00;9.88;1678.00;4.19;0
9;arms_factory;3676.00;11.30;1594.00;2.03;0
9;arms_factory;3669.00;10.00;1705.00;5.05;0
9;arms_factory;3704.00;12.05;1598.00;6.25;0
9;industrial_complex;3586.00;10.85;1659.00;4.09;0
9;industrial_complex;3722.00;12.25;1626.00;0.47;0
9;industrial_complex;3697.00;11.48;1600.00;2.04;0
9;industrial_complex;3722.00;12.20;1583.00;4.70;0
9;industrial_complex;3680.00;11.00;1611.00;2.54;0
9;industrial_complex;3658.00;10.82;1589.00;3.74;0
9;air_base;3665.00;9.80;1640.00;0.48;0
9;naval_base;3636.00;9.80;1709.00;-3.14;2641
9;naval_base;3668.00;9.80;1708.00;-2.90;2641
9;naval_base;3607.00;9.80;1698.00;-2.59;2641
9;naval_base;3561.00;9.78;1675.00;-3.01;2641
9;bunker;3607.00;10.68;1624.00;1.59;0
9;bunker;3654.00;10.80;1583.00;4.25;0
9;bunker;3650.00;10.80;1664.00;0.99;0
9;bunker;3660.00;11.00;1598.00;3.66;0
9;bunker;3643.00;10.10;1701.00;0.04;0
9;bunker;3723.00;11.63;1643.00;2.70;0
9;bunker;3689.00;10.03;1703.00;5.72;0
9;bunker;3664.00;9.93;1647.00;0.64;0
9;bunker;3621.00;10.80;1663.00;4.76;0
9;bunker;3671.00;11.00;1575.00;2.61;0
9;bunker;3695.00;11.40;1661.00;2.71;0
9;bunker;3583.00;10.15;1673.00;0.55;0
9;bunker;3724.00;12.48;1589.00;3.21;0
9;bunker;3606.00;11.23;1652.00;4.77;0
9;bunker;3697.00;11.48;1614.00;1.16;0
9;coastal_bunker;3670.00;9.57;1709.00;-2.90;0
9;coastal_bunker;3601.00;9.85;1695.00;-2.59;0
9;coastal_bunker;3626.00;9.82;1707.00;-3.14;0
9;coastal_bunker;3582.00;9.78;1683.00;-3.01;0
9;dockyard;3576.00;9.75;1681.00;-3.01;0
9;anti_air_building;3656.00;10.70;1662.00;0.11;0
9;anti_air_building;3662.00;10.03;1650.00;1.67;0
9;anti_air_building;3626.00;10.63;1634.00;5.79;0
9;akob_coal_mine;3662.00;10.57;1666.00;0.71;0
9;fuel_silo;3665.00;11.00;1606.00;4.83;0
9;radar_station;3654.00;10.10;1628.00;2.12;0
9;rocket_site;3691.00;11.10;1666.00;2.78;0
9;nuclear_reactor;3596.00;10.07;1681.00;5.44;0
10;arms_factory;3446.00;10.57;210.00;4.19;0
10;arms_factory;3516.00;10.07;234.00;2.03;0
10;arms_factory;3470.00;10.60;197.00;5.05;0
10;arms_factory;3523.00;9.80;250.00;6.25;0
10;arms_factory;3512.00;10.13;188.00;4.09;0
10;arms_factory;3446.00;10.48;248.00;0.47;0
10;industrial_complex;3524.00;9.82;236.00;2.04;0
10;industrial_complex;3516.00;10.40;227.00;4.70;0
10;industrial_complex;3451.00;10.10;194.00;2.54;0
10;industrial_complex;3487.00;10.40;249.00;3.74;0
10;industrial_complex;3490.00;10.20;185.00;0.48;0
10;industrial_complex;3475.00;10.20;182.00;3.14;0
10;air_base;3484.00;10.53;278.00;5.81;0
10;naval_base;3522.00;9.50;176.00;0.42;2451
10;naval_base;3528.00;9.75;234.00;-3.87;2590
10;naval_base;3530.00;9.55;264.00;1.16;2590
10;naval_base;3542.00;9.80;203.00;-3.76;2590
10;bunker;3507.00;10.80;275.00;0.99;0
10;bunker;3470.00;10.93;215.00;3.66;0
10;bunker;3511.00;10.15;188.00;0.04;0
10;bunker;3522.00;10.10;223.00;2.70;0
10;bunker;3474.00;10.98;220.00;5.72;0
10;bunker;3479.00;10.40;281.00;0.64;0
10;bunker;3445.00;10.80;237.00;4.76;0
10;bunker;3528.00;10.05;192.00;2.61;0
10;coastal_bunker;3536.00;9.75;177.00;0.42;0
10;coastal_bunker;3535.00;9.80;217.00;-3.76;0
10;coastal_bunker;3528.00;9.70;250.00;1.16;0
10;coastal_bunker;3528.00;9.75;235.00;-3.87;0
10;dockyard;3528.00;9.75;246.00;1.16;0
10;anti_air_building;3481.00;11.28;223.00;5.28;0
10;anti_air_building;3451.00;10.40;248.00;0.20;0
10;anti_air_building;3521.00;9.88;255.00;3.22;0
10;akob_coal_mine;3505.00;10.40;193.00;5.88;0
10;fuel_silo;3456.00;10.10;194.00;2.26;0
10;radar_station;3483.00;11.15;231.00;0.72;0
10;rocket_site;3515.00;10.10;235.00;1.67;0
10;nuclear_reactor;3454.00;10.40;243.00;5.79;0
11;arms_factory;2255.00;9.93;1577.00;5.05;0
11;arms_factory;2262.00;9.98;1564.00;6.25;0
11;arms_factory;2336.00;9.90;1614.00;4.09;0
11;arms_factory;2345.00;9.98;1584.00;0.47;0
11;arms_factory;2284.00;10.07;1560.00;2.04;0
11;arms_factory;2259.00;10.00;1539.00;4.70;0
11;industrial_complex;2301.00;9.95;1593.00;2.54;0
11;industrial_complex;2271.00;10.30;1608.00;3.74;0
11;industrial_complex;2241.00;9.88;1567.00;0.48;0
11;industrial_complex;2252.00;9.90;1561.00;3.14;0
11;industrial_complex;2276.00;10.20;1609.00;5.81;0
11;industrial_complex;2248.00;10.00;1621.00;2.54;0
11;air_base;2334.00;9.80;1633.00;5.21;0
11;naval_base;2344.00;9.82;1598.00;-3.93;2755
11;naval_base;2305.00;9.50;1591.00;0.00;2787
11;naval_base;2215.00;9.50;1600.00;-2.23;2755
11;naval_base;2273.00;9.82;1618.00;-3.14;2755
11;naval_base;2329.00;9.80;1637.00;-3.46;2755
11;naval_base;2274.00;9.50;1536.00;0.57;2787
11;naval_base;2288.00;9.57;1545.00;1.37;2787
11;naval_base;2291.00;9.75;1577.00;1.26;2787
11;naval_base;2340.00;9.57;1544.00;0.05;2550
11;naval_base;2307.00;9.78;1636.00;-2.21;2755
11;bunker;2335.00;10.13;1598.00;2.71;0
11;bunker;2327.00;9.88;1632.00;0.55;0
11;bunker;2237.00;10.03;1613.00;3.21;0
11;bunker;2246.00;10.30;1547.00;4.77;0
11;bunker;2317.00;10.20;1603.00;1.16;0
11;bunker;2277.00;10.10;1584.00;5.28;0
11;bunker;2289.00;9.90;1556.00;0.20;0
11;bunker;2219.00;9.80;1566.00;3.22;0
11;bunker;2288.00;10.15;1608.00;5.88;0
11;bunker;2338.00;10.53;1570.00;2.26;0
11;bunker;2228.00;9.80;1610.00;0.11;0
11;coastal_bunker;2322.00;9.50;1562.00;-1.43;0
11;coastal_bunker;2246.00;9.78;1632.00;-3.14;0
11;coastal_bunker;2305.00;9.50;1591.00;0.00;0
11;coastal_bunker;2286.00;9.57;1543.00;1.37;0
11;coastal_bunker;2292.00;9.75;1579.00;1.26;0
11;coastal_bunker;2337.00;9.75;1628.00;-3.46;0
11;coastal_bunker;2289.00;9.80;1617.00;-2.21;0
11;coastal_bunker;2343.00;9.80;1600.00;-3.93;0
11;coastal_bunker;2225.00;9.53;1614.00;-2.23;0
11;coastal_bunker;2275.00;9.50;1536.00;0.57;0
11;dockyard;2287.00;9.80;1545.00;1.37;0
11;anti_air_building;2280.00;10.10;1555.00;5.45;0
11;anti_air_building;2265.00;10.00;1541.00;3.29;0
11;anti_air_building;2255.00;9.85;1586.00;5.95;0
11;akob_coal_mine;2260.00;10.07;1606.00;2.33;0
11;fuel_silo;2255.00;9.93;1569.00;3.89;0
11;radar_station;2279.00;10.10;1587.00;3.08;0
11;rocket_site;2325.00;10.15;1607.00;4.40;0
11;nuclear_reactor;2248.00;10.00;1623.00;0.78;0
12;arms_factory;2489.00;9.90;1551.00;4.09;0
12;arms_factory;2562.00;10.00;1561.00;0.47;0
12;arms_factory;2516.00;10.05;1584.00;2.04;0
12;arms_factory;2506.00;9.80;1568.00;4.70;0
12;arms_factory;2504.00;10.00;1600.00;2.54;0
12;arms_factory;2475.00;9.85;1616.00;3.74;0
12;industrial_complex;2516.00;10.00;1581.00;0.48;0
12;industrial_complex;2540.00;10.40;1563.00;3.14;0
12;industrial_complex;2574.00;10.45;1551.00;5.81;0
12;industrial_complex;2476.00;9.90;1611.00;2.54;0
12;industrial_complex;2478.00;9.93;1546.00;5.21;0
12;industrial_complex;2542.00;10.40;1557.00;1.59;0
12;air_base;2494.00;10.00;1605.00;4.25;0
12;naval_base;2498.00;9.78;1553.00;-4.39;2650
12;naval_base;2527.00;9.80;1612.00;-3.93;2578
12;naval_base;2497.00;9.78;1636.00;-3.19;2578
12;naval_base;2553.00;9.57;1529.00;-0.79;2650
12;naval_base;2512.00;9.57;1568.00;-0.51;2650
12;naval_base;2468.00;9.50;1569.00;-1.93;2395
12;naval_base;2558.00;9.80;1571.00;-2.65;2578
12;bunker;2529.00;10.48;1596.00;2.61;0
12;bunker;2539.00;10.50;1569.00;2.71;0
12;bunker;2562.00;10.03;1542.00;0.55;0
12;bunker;2481.00;9.82;1631.00;3.21;0
12;bunker;2474.00;9.73;1583.00;4.77;0
12;bunker;2505.00;9.98;1614.00;1.16;0
12;bunker;2492.00;9.90;1553.00;5.28;0
12;coastal_bunker;2489.00;9.80;1638.00;-3.19;0
12;coastal_bunker;2549.00;9.80;1600.00;-4.32;0
12;coastal_bunker;2541.00;9.50;1533.00;-0.79;0
12;coastal_bunker;2535.00;9.82;1610.00;-3.93;0
12;coastal_bunker;2505.00;9.53;1563.00;-4.39;0
12;coastal_bunker;2558.00;9.80;1569.00;-2.65;0
12;coastal_bunker;2471.00;9.50;1586.00;-1.93;0
12;dockyard;2555.00;9.82;1578.00;-2.65;0
12;anti_air_building;2491.00;9.98;1564.00;4.83;0
12;anti_air_building;2512.00;10.13;1600.00;0.11;0
12;anti_air_building;2484.00;9.90;1616.00;2.78;0
12;akob_coal_mine;2502.00;10.00;1574.00;5.44;0
12;fuel_silo;2548.00;10.35;1563.00;2.17;0
12;radar_station;2529.00;10.20;1584.00;5.77;0
12;rocket_site;2508.00;10.10;1586.00;1.22;0
12;nuclear_reactor;2487.00;9.80;1546.00;5.34;0
13;arms_factory;1836.00;9.73;1598.00;2.04;0
13;arms_factory;1922.00;10.90;1622.00;4.70;0
13;arms_factory;1887.00;11.40;1623.00;2.54;0
13;arms_factory;1879.00;10.98;1639.00;3.74;0
13;arms_factory;1871.00;10.85;1569.00;0.48;0
13;arms_factory;1842.00;10.60;1555.00;3.14;0
13;industrial_complex;1884.00;11.55;1585.00;5.81;0
13;industrial_complex;1929.00;10.70;1632.00;2.54;0
13;industrial_complex;1898.00;9.88;1673.00;5.21;0
13;industrial_complex;1857.00;10.10;1653.00;1.59;0
13;industrial_complex;1904.00;10.78;1641.00;4.25;0
13;industrial_complex;1842.00;10.40;1574.00;0.99;0
13;air_base;1868.00;10.35;1598.00;3.66;0
13;naval_base;1841.00;9.50;1644.00;-1.80;2512
13;naval_base;1900.00;9.70;1679.00;-2.80;2453
13;naval_base;1825.00;9.70;1601.00;-3.84;2512
13;naval_base;1923.00;9.82;1669.00;-3.34;2453
13;naval_base;1843.00;9.70;1609.00;-1.66;2512
13;bunker;1906.00;11.13;1618.00;2.61;0
13;bunker;1858.00;10.00;1627.00;2.71;0
13;bunker;1883.00;11.35;1592.00;0.55;0
13;bunker;1853.00;10.20;1592.00;3.21;0
13;bunker;1815.00;9.85;1587.00;4.77;0
13;bunker;1869.00;10.90;1555.00;1.16;0
13;bunker;1843.00;9.78;1646.00;5.28;0
13;bunker;1871.00;10.18;1659.00;0.20;0
13;bunker;1923.00;10.05;1661.00;3.22;0
13;coastal_bunker;1877.00;9.80;1670.00;-2.80;0
13;coastal_bunker;1835.00;9.70;1603.00;-3.84;0
